,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
3111,21067.0,2012,Kentucky,KY,Fayette,62080.0,Barack Obama,democrat,125866,KY
3115,21069.0,2012,Kentucky,KY,Fleming,3780.0,Mitt Romney,republican,5782,KY
3118,21071.0,2012,Kentucky,KY,Floyd,9784.0,Mitt Romney,republican,14890,KY
3120,21073.0,2012,Kentucky,KY,Franklin,11535.0,Barack Obama,democrat,23337,KY
3124,21075.0,2012,Kentucky,KY,Fulton,1425.0,Mitt Romney,republican,2481,KY
3127,21077.0,2012,Kentucky,KY,Gallatin,1758.0,Mitt Romney,republican,3061,KY
3130,21079.0,2012,Kentucky,KY,Garrard,5310.0,Mitt Romney,republican,7077,KY
3133,21081.0,2012,Kentucky,KY,Grant,5664.0,Mitt Romney,republican,8608,KY
3136,21083.0,2012,Kentucky,KY,Graves,10699.0,Mitt Romney,republican,15503,KY
3139,21085.0,2012,Kentucky,KY,Grayson,6404.0,Mitt Romney,republican,9271,KY
3142,21087.0,2012,Kentucky,KY,Green,3634.0,Mitt Romney,republican,4856,KY
3145,21089.0,2012,Kentucky,KY,Greenup,8855.0,Mitt Romney,republican,15168,KY
3148,21091.0,2012,Kentucky,KY,Hancock,2212.0,Mitt Romney,republican,4134,KY
3151,21093.0,2012,Kentucky,KY,Hardin,23357.0,Mitt Romney,republican,39218,KY
3154,21095.0,2012,Kentucky,KY,Harlan,8652.0,Mitt Romney,republican,10657,KY
3157,21097.0,2012,Kentucky,KY,Harrison,4556.0,Mitt Romney,republican,7163,KY
3160,21099.0,2012,Kentucky,KY,Hart,4257.0,Mitt Romney,republican,6622,KY
3163,21101.0,2012,Kentucky,KY,Henderson,10296.0,Mitt Romney,republican,18622,KY
3166,21103.0,2012,Kentucky,KY,Henry,3940.0,Mitt Romney,republican,6590,KY
3169,21105.0,2012,Kentucky,KY,Hickman,1431.0,Mitt Romney,republican,2139,KY
3172,21107.0,2012,Kentucky,KY,Hopkins,13681.0,Mitt Romney,republican,19767,KY
3175,21109.0,2012,Kentucky,KY,Jackson,4365.0,Mitt Romney,republican,5061,KY
3177,21111.0,2012,Kentucky,KY,Jefferson,186181.0,Barack Obama,democrat,339579,KY
3181,21113.0,2012,Kentucky,KY,Jessamine,14233.0,Mitt Romney,republican,20633,KY
3184,21115.0,2012,Kentucky,KY,Johnson,7095.0,Mitt Romney,republican,9035,KY
3187,21117.0,2012,Kentucky,KY,Kenton,41389.0,Mitt Romney,republican,67704,KY
3190,21119.0,2012,Kentucky,KY,Knott,4130.0,Mitt Romney,republican,5693,KY
3193,21121.0,2012,Kentucky,KY,Knox,8467.0,Mitt Romney,republican,11100,KY
3196,21123.0,2012,Kentucky,KY,Larue,3911.0,Mitt Romney,republican,5764,KY
3199,21125.0,2012,Kentucky,KY,Laurel,18151.0,Mitt Romney,republican,22408,KY
3202,21127.0,2012,Kentucky,KY,Lawrence,3995.0,Mitt Romney,republican,5592,KY
3205,21129.0,2012,Kentucky,KY,Lee,1977.0,Mitt Romney,republican,2623,KY
3208,21131.0,2012,Kentucky,KY,Leslie,4439.0,Mitt Romney,republican,4950,KY
3211,21133.0,2012,Kentucky,KY,Letcher,6811.0,Mitt Romney,republican,8758,KY
3214,21135.0,2012,Kentucky,KY,Lewis,3326.0,Mitt Romney,republican,4769,KY
3217,21137.0,2012,Kentucky,KY,Lincoln,6416.0,Mitt Romney,republican,9152,KY
3220,21139.0,2012,Kentucky,KY,Livingston,3089.0,Mitt Romney,republican,4511,KY
3223,21141.0,2012,Kentucky,KY,Logan,6899.0,Mitt Romney,republican,10510,KY
3226,21143.0,2012,Kentucky,KY,Lyon,2412.0,Mitt Romney,republican,3839,KY
3229,21145.0,2012,Kentucky,KY,McCracken,19979.0,Mitt Romney,republican,30551,KY
3232,21147.0,2012,Kentucky,KY,McCreary,4564.0,Mitt Romney,republican,5707,KY
3235,21149.0,2012,Kentucky,KY,McLean,2705.0,Mitt Romney,republican,4200,KY
3238,21151.0,2012,Kentucky,KY,Madison,21128.0,Mitt Romney,republican,33322,KY
3241,21153.0,2012,Kentucky,KY,Magoffin,3391.0,Mitt Romney,republican,4906,KY
3244,21155.0,2012,Kentucky,KY,Marion,3800.0,Mitt Romney,republican,7318,KY
3247,21157.0,2012,Kentucky,KY,Marshall,10402.0,Mitt Romney,republican,15719,KY
3250,21159.0,2012,Kentucky,KY,Martin,3180.0,Mitt Romney,republican,3824,KY
3253,21161.0,2012,Kentucky,KY,Mason,4197.0,Mitt Romney,republican,6881,KY
3256,21163.0,2012,Kentucky,KY,Meade,6606.0,Mitt Romney,republican,10916,KY
3259,21165.0,2012,Kentucky,KY,Menifee,1484.0,Mitt Romney,republican,2598,KY
3262,21167.0,2012,Kentucky,KY,Mercer,6820.0,Mitt Romney,republican,9939,KY
3265,21169.0,2012,Kentucky,KY,Metcalfe,2676.0,Mitt Romney,republican,4184,KY
3268,21171.0,2012,Kentucky,KY,Monroe,3762.0,Mitt Romney,republican,4746,KY
3271,21173.0,2012,Kentucky,KY,Montgomery,6398.0,Mitt Romney,republican,10248,KY
3274,21175.0,2012,Kentucky,KY,Morgan,3021.0,Mitt Romney,republican,4472,KY
3277,21177.0,2012,Kentucky,KY,Muhlenberg,7762.0,Mitt Romney,republican,12739,KY
3280,21179.0,2012,Kentucky,KY,Nelson,10673.0,Mitt Romney,republican,18533,KY
3283,21181.0,2012,Kentucky,KY,Nicholas,1583.0,Mitt Romney,republican,2581,KY
3286,21183.0,2012,Kentucky,KY,Ohio,6470.0,Mitt Romney,republican,9646,KY
3289,21185.0,2012,Kentucky,KY,Oldham,20179.0,Mitt Romney,republican,29884,KY
3292,21187.0,2012,Kentucky,KY,Owen,2971.0,Mitt Romney,republican,4557,KY
3295,21189.0,2012,Kentucky,KY,Owsley,1279.0,Mitt Romney,republican,1580,KY
3298,21191.0,2012,Kentucky,KY,Pendleton,3556.0,Mitt Romney,republican,5534,KY
3301,21193.0,2012,Kentucky,KY,Perry,8040.0,Mitt Romney,republican,10241,KY
3304,21195.0,2012,Kentucky,KY,Pike,17590.0,Mitt Romney,republican,23636,KY
3307,21197.0,2012,Kentucky,KY,Powell,2766.0,Mitt Romney,republican,4481,KY
3310,21199.0,2012,Kentucky,KY,Pulaski,20714.0,Mitt Romney,republican,26003,KY
3313,21201.0,2012,Kentucky,KY,Robertson,579.0,Mitt Romney,republican,935,KY
3316,21203.0,2012,Kentucky,KY,Rockcastle,5028.0,Mitt Romney,republican,6216,KY
3319,21205.0,2012,Kentucky,KY,Rowan,4035.0,Mitt Romney,republican,7665,KY
3322,21207.0,2012,Kentucky,KY,Russell,6346.0,Mitt Romney,republican,7909,KY
3325,21209.0,2012,Kentucky,KY,Scott,12679.0,Mitt Romney,republican,20573,KY
3328,21211.0,2012,Kentucky,KY,Shelby,11790.0,Mitt Romney,republican,18663,KY
3331,21213.0,2012,Kentucky,KY,Simpson,4355.0,Mitt Romney,republican,7093,KY
3334,21215.0,2012,Kentucky,KY,Spencer,5726.0,Mitt Romney,republican,8431,KY
3337,21217.0,2012,Kentucky,KY,Taylor,7551.0,Mitt Romney,republican,10950,KY
3340,21219.0,2012,Kentucky,KY,Todd,3247.0,Mitt Romney,republican,4718,KY
3343,21221.0,2012,Kentucky,KY,Trigg,4520.0,Mitt Romney,republican,6742,KY
3346,21223.0,2012,Kentucky,KY,Trimble,2133.0,Mitt Romney,republican,3543,KY
3349,21225.0,2012,Kentucky,KY,Union,3955.0,Mitt Romney,republican,5979,KY
3352,21227.0,2012,Kentucky,KY,Warren,26384.0,Mitt Romney,republican,43903,KY
3355,21229.0,2012,Kentucky,KY,Washington,3495.0,Mitt Romney,republican,5219,KY
3358,21231.0,2012,Kentucky,KY,Wayne,5289.0,Mitt Romney,republican,7210,KY
3361,21233.0,2012,Kentucky,KY,Webster,3607.0,Mitt Romney,republican,5470,KY
3364,21235.0,2012,Kentucky,KY,Whitley,10232.0,Mitt Romney,republican,13072,KY
3367,21237.0,2012,Kentucky,KY,Wolfe,1542.0,Mitt Romney,republican,2559,KY
3370,21239.0,2012,Kentucky,KY,Woodford,7219.0,Mitt Romney,republican,12332,KY
3373,22001.0,2012,Louisiana,LA,Acadia,19931.0,Mitt Romney,republican,26835,LA
3376,22003.0,2012,Louisiana,LA,Allen,6495.0,Mitt Romney,republican,9307,LA
3379,22005.0,2012,Louisiana,LA,Ascension,33856.0,Mitt Romney,republican,51073,LA
3382,22007.0,2012,Louisiana,LA,Assumption,6083.0,Mitt Romney,republican,10992,LA
3385,22009.0,2012,Louisiana,LA,Avoyelles,10670.0,Mitt Romney,republican,17032,LA
3388,22011.0,2012,Louisiana,LA,Beauregard,11112.0,Mitt Romney,republican,14225,LA
3391,22013.0,2012,Louisiana,LA,Bienville,3641.0,Mitt Romney,republican,7203,LA
3394,22015.0,2012,Louisiana,LA,Bossier,34988.0,Mitt Romney,republican,48562,LA
3396,22017.0,2012,Louisiana,LA,Caddo,58042.0,Barack Obama,democrat,111765,LA
3400,22019.0,2012,Louisiana,LA,Calcasieu,51850.0,Mitt Romney,republican,81726,LA
3403,22021.0,2012,Louisiana,LA,Caldwell,3640.0,Mitt Romney,republican,4716,LA
3406,22023.0,2012,Louisiana,LA,Cameron,3260.0,Mitt Romney,republican,3744,LA
3409,22025.0,2012,Louisiana,LA,Catahoula,2744.0,Mitt Romney,republican,4193,LA
3412,22027.0,2012,Louisiana,LA,Claiborne,3649.0,Mitt Romney,republican,6732,LA
3415,22029.0,2012,Louisiana,LA,Concordia,5450.0,Mitt Romney,republican,9380,LA
3418,22031.0,2012,Louisiana,LA,De Soto,7353.0,Mitt Romney,republican,13051,LA
3420,22033.0,2012,Louisiana,LA,East Baton Rouge,102656.0,Barack Obama,democrat,198171,LA
3423,22035.0,2012,Louisiana,LA,East Carroll,2478.0,Barack Obama,democrat,4008,LA
3427,22037.0,2012,Louisiana,LA,East Feliciana,5397.0,Mitt Romney,republican,10209,LA
3430,22039.0,2012,Louisiana,LA,Evangeline,10181.0,Mitt Romney,republican,15770,LA
3433,22041.0,2012,Louisiana,LA,Franklin,6294.0,Mitt Romney,republican,9336,LA
3436,22043.0,2012,Louisiana,LA,Grant,7082.0,Mitt Romney,republican,8667,LA
3439,22045.0,2012,Louisiana,LA,Iberia,20892.0,Mitt Romney,republican,33397,LA
3441,22047.0,2012,Louisiana,LA,Iberville,9548.0,Barack Obama,democrat,17014,LA
3445,22049.0,2012,Louisiana,LA,Jackson,5132.0,Mitt Romney,republican,7529,LA
3448,22051.0,2012,Louisiana,LA,Jefferson,102536.0,Mitt Romney,republican,176343,LA
3451,22053.0,2012,Louisiana,LA,Jefferson Davis,10014.0,Mitt Romney,republican,13734,LA
3454,22055.0,2012,Louisiana,LA,Lafayette,64992.0,Mitt Romney,republican,98642,LA
3457,22057.0,2012,Louisiana,LA,Lafourche,28592.0,Mitt Romney,republican,39075,LA
3460,22059.0,2012,Louisiana,LA,La Salle,5726.0,Mitt Romney,republican,6572,LA
3463,22061.0,2012,Louisiana,LA,Lincoln,10739.0,Mitt Romney,republican,18993,LA
3466,22063.0,2012,Louisiana,LA,Livingston,45513.0,Mitt Romney,republican,54062,LA
3468,22065.0,2012,Louisiana,LA,Madison,3154.0,Barack Obama,democrat,5187,LA
3472,22067.0,2012,Louisiana,LA,Morehouse,6591.0,Mitt Romney,republican,12614,LA
3475,22069.0,2012,Louisiana,LA,Natchitoches,9077.0,Mitt Romney,republican,17258,LA
3477,22071.0,2012,Louisiana,LA,Orleans,126722.0,Barack Obama,democrat,157813,LA
3481,22073.0,2012,Louisiana,LA,Ouachita,40948.0,Mitt Romney,republican,68474,LA
3484,22075.0,2012,Louisiana,LA,Plaquemines,6471.0,Mitt Romney,republican,10239,LA
3487,22077.0,2012,Louisiana,LA,Pointe Coupee,6548.0,Mitt Romney,republican,12147,LA
3490,22079.0,2012,Louisiana,LA,Rapides,37193.0,Mitt Romney,republican,58019,LA
3493,22081.0,2012,Louisiana,LA,Red River,2483.0,Mitt Romney,republican,4807,LA
3496,22083.0,2012,Louisiana,LA,Richland,5846.0,Mitt Romney,republican,9329,LA
3499,22085.0,2012,Louisiana,LA,Sabine,7738.0,Mitt Romney,republican,10053,LA
3502,22087.0,2012,Louisiana,LA,St. Bernard,8501.0,Mitt Romney,republican,13955,LA
3505,22089.0,2012,Louisiana,LA,St. Charles,15937.0,Mitt Romney,republican,25333,LA
3507,22091.0,2012,Louisiana,LA,St. Helena,3780.0,Barack Obama,democrat,6394,LA
3510,22093.0,2012,Louisiana,LA,St. James,7059.0,Barack Obama,democrat,12395,LA
3513,22095.0,2012,Louisiana,LA,St. John the Baptist,13179.0,Barack Obama,democrat,21123,LA
3517,22097.0,2012,Louisiana,LA,St. Landry,21475.0,Mitt Romney,republican,41647,LA
3520,22099.0,2012,Louisiana,LA,St. Martin,15653.0,Mitt Romney,republican,25433,LA
3523,22101.0,2012,Louisiana,LA,St. Mary,13885.0,Mitt Romney,republican,23640,LA
3526,22103.0,2012,Louisiana,LA,St. Tammany,84723.0,Mitt Romney,republican,112902,LA
3529,22105.0,2012,Louisiana,LA,Tangipahoa,31590.0,Mitt Romney,republican,50099,LA
3531,22107.0,2012,Louisiana,LA,Tensas,1564.0,Barack Obama,democrat,2812,LA
3535,22109.0,2012,Louisiana,LA,Terrebonne,29503.0,Mitt Romney,republican,42341,LA
3538,22111.0,2012,Louisiana,LA,Union,7561.0,Mitt Romney,republican,10766,LA
3541,22113.0,2012,Louisiana,LA,Vermilion,18910.0,Mitt Romney,republican,24987,LA
3544,22115.0,2012,Louisiana,LA,Vernon,12150.0,Mitt Romney,republican,15610,LA
3547,22117.0,2012,Louisiana,LA,Washington,11798.0,Mitt Romney,republican,18581,LA
3550,22119.0,2012,Louisiana,LA,Webster,11400.0,Mitt Romney,republican,18416,LA
3553,22121.0,2012,Louisiana,LA,West Baton Rouge,6922.0,Mitt Romney,republican,12774,LA
3556,22123.0,2012,Louisiana,LA,West Carroll,3628.0,Mitt Romney,republican,4548,LA
3559,22125.0,2012,Louisiana,LA,West Feliciana,3257.0,Mitt Romney,republican,5777,LA
3562,22127.0,2012,Louisiana,LA,Winn,4541.0,Mitt Romney,republican,6534,LA
3564,23001.0,2012,Maine,ME,Androscoggin,28989.0,Barack Obama,democrat,52862,ME
3567,23003.0,2012,Maine,ME,Aroostook,17777.0,Barack Obama,democrat,33860,ME
3570,23005.0,2012,Maine,ME,Cumberland,101950.0,Barack Obama,democrat,163786,ME
3573,23007.0,2012,Maine,ME,Franklin,9367.0,Barack Obama,democrat,16282,ME
3576,23009.0,2012,Maine,ME,Hancock,17569.0,Barack Obama,democrat,30799,ME
3579,23011.0,2012,Maine,ME,Kennebec,35068.0,Barack Obama,democrat,63497,ME
3582,23013.0,2012,Maine,ME,Knox,13223.0,Barack Obama,democrat,22067,ME
3585,23015.0,2012,Maine,ME,Lincoln,11315.0,Barack Obama,democrat,20757,ME
3588,23017.0,2012,Maine,ME,Oxford,16330.0,Barack Obama,democrat,29420,ME
3591,23019.0,2012,Maine,ME,Penobscot,38811.0,Barack Obama,democrat,77306,ME
3595,23021.0,2012,Maine,ME,Piscataquis,4530.0,Mitt Romney,republican,8955,ME
3597,23023.0,2012,Maine,ME,Sagadahoc,11821.0,Barack Obama,democrat,20794,ME
3600,23025.0,2012,Maine,ME,Somerset,12216.0,Barack Obama,democrat,24787,ME
3603,23027.0,2012,Maine,ME,Waldo,11296.0,Barack Obama,democrat,21061,ME
3606,23029.0,2012,Maine,ME,Washington,7803.0,Barack Obama,democrat,15836,ME
3609,23031.0,2012,Maine,ME,York,61551.0,Barack Obama,democrat,108057,ME
3613,24001.0,2012,Maryland,MD,Allegany,19230.0,Mitt Romney,republican,29850,MD
3616,24003.0,2012,Maryland,MD,Anne Arundel,126832.0,Mitt Romney,republican,260155,MD
3618,24005.0,2012,Maryland,MD,Baltimore,220322.0,Barack Obama,democrat,384782,MD
3622,24009.0,2012,Maryland,MD,Calvert,23952.0,Mitt Romney,republican,45518,MD
3625,24011.0,2012,Maryland,MD,Caroline,8098.0,Mitt Romney,republican,13357,MD
3628,24013.0,2012,Maryland,MD,Carroll,56761.0,Mitt Romney,republican,87536,MD
3631,24015.0,2012,Maryland,MD,Cecil,24806.0,Mitt Romney,republican,42480,MD
3633,24017.0,2012,Maryland,MD,Charles,48774.0,Barack Obama,democrat,75222,MD
3637,24019.0,2012,Maryland,MD,Dorchester,7976.0,Mitt Romney,republican,15444,MD
3640,24021.0,2012,Maryland,MD,Frederick,58798.0,Mitt Romney,republican,117115,MD
3643,24023.0,2012,Maryland,MD,Garrett,9743.0,Mitt Romney,republican,13157,MD
3646,24025.0,2012,Maryland,MD,Harford,72911.0,Mitt Romney,republican,125954,MD
3648,24027.0,2012,Maryland,MD,Howard,91393.0,Barack Obama,democrat,153108,MD
3652,24029.0,2012,Maryland,MD,Kent,4870.0,Mitt Romney,republican,9904,MD
3654,24031.0,2012,Maryland,MD,Montgomery,323400.0,Barack Obama,democrat,455992,MD
3657,24033.0,2012,Maryland,MD,Prince George's,347938.0,Barack Obama,democrat,387744,MD
3661,24035.0,2012,Maryland,MD,Queen Anne's,15823.0,Mitt Romney,republican,24888,MD
3664,24037.0,2012,Maryland,MD,St. Mary's,26797.0,Mitt Romney,republican,47824,MD
3666,24039.0,2012,Maryland,MD,Somerset,5240.0,Barack Obama,democrat,10399,MD
3670,24041.0,2012,Maryland,MD,Talbot,11339.0,Mitt Romney,republican,20459,MD
3673,24043.0,2012,Maryland,MD,Washington,36074.0,Mitt Romney,republican,62755,MD
3676,24045.0,2012,Maryland,MD,Wicomico,21764.0,Mitt Romney,republican,42259,MD
3679,24047.0,2012,Maryland,MD,Worcester,15951.0,Mitt Romney,republican,27420,MD
3681,24510.0,2012,Maryland,MD,Baltimore City,221478.0,Barack Obama,democrat,254005,MD
3684,25001.0,2012,Massachusetts,MA,Barnstable,70822.0,Barack Obama,democrat,133115,MA
3687,25003.0,2012,Massachusetts,MA,Berkshire,48843.0,Barack Obama,democrat,64486,MA
3690,25005.0,2012,Massachusetts,MA,Bristol,142962.0,Barack Obama,democrat,241509,MA
3693,25007.0,2012,Massachusetts,MA,Dukes,7978.0,Barack Obama,democrat,10968,MA
3696,25009.0,2012,Massachusetts,MA,Essex,210302.0,Barack Obama,democrat,366357,MA
3699,25011.0,2012,Massachusetts,MA,Franklin,27072.0,Barack Obama,democrat,37758,MA
3702,25013.0,2012,Massachusetts,MA,Hampden,123619.0,Barack Obama,democrat,200399,MA
3705,25015.0,2012,Massachusetts,MA,Hampshire,57359.0,Barack Obama,democrat,81621,MA
3708,25017.0,2012,Massachusetts,MA,Middlesex,471804.0,Barack Obama,democrat,754170,MA
3711,25019.0,2012,Massachusetts,MA,Nantucket,3830.0,Barack Obama,democrat,6120,MA
3714,25021.0,2012,Massachusetts,MA,Norfolk,202714.0,Barack Obama,democrat,356523,MA
3717,25023.0,2012,Massachusetts,MA,Plymouth,131845.0,Barack Obama,democrat,256531,MA
3720,25025.0,2012,Massachusetts,MA,Suffolk,223896.0,Barack Obama,democrat,289098,MA
3723,25027.0,2012,Massachusetts,MA,Worcester,198244.0,Barack Obama,democrat,369112,MA
3727,26001.0,2012,Michigan,MI,Alcona,3571.0,Mitt Romney,republican,6104,MI
3730,26003.0,2012,Michigan,MI,Alger,2330.0,Mitt Romney,republican,4618,MI
3733,26005.0,2012,Michigan,MI,Allegan,31123.0,Mitt Romney,republican,52619,MI
3736,26007.0,2012,Michigan,MI,Alpena,7298.0,Mitt Romney,republican,14014,MI
3739,26009.0,2012,Michigan,MI,Antrim,7917.0,Mitt Romney,republican,13195,MI
3742,26011.0,2012,Michigan,MI,Arenac,4057.0,Mitt Romney,republican,7841,MI
3745,26013.0,2012,Michigan,MI,Baraga,1866.0,Mitt Romney,republican,3490,MI
3748,26015.0,2012,Michigan,MI,Barry,16655.0,Mitt Romney,republican,28512,MI
3750,26017.0,2012,Michigan,MI,Bay,27877.0,Barack Obama,democrat,53381,MI
3754,26019.0,2012,Michigan,MI,Benzie,5075.0,Mitt Romney,republican,9901,MI
3757,26021.0,2012,Michigan,MI,Berrien,38209.0,Mitt Romney,republican,72497,MI
3760,26023.0,2012,Michigan,MI,Branch,10035.0,Mitt Romney,republican,17147,MI
3762,26025.0,2012,Michigan,MI,Calhoun,29267.0,Barack Obama,democrat,58327,MI
3766,26027.0,2012,Michigan,MI,Cass,12659.0,Mitt Romney,republican,22490,MI
3769,26029.0,2012,Michigan,MI,Charlevoix,8000.0,Mitt Romney,republican,14090,MI
3772,26031.0,2012,Michigan,MI,Cheboygan,7286.0,Mitt Romney,republican,13311,MI
3775,26033.0,2012,Michigan,MI,Chippewa,8278.0,Mitt Romney,republican,15564,MI
3778,26035.0,2012,Michigan,MI,Clare,6988.0,Mitt Romney,republican,13504,MI
3781,26037.0,2012,Michigan,MI,Clinton,20650.0,Mitt Romney,republican,39235,MI
3784,26039.0,2012,Michigan,MI,Crawford,3744.0,Mitt Romney,republican,6814,MI
3787,26041.0,2012,Michigan,MI,Delta,9534.0,Mitt Romney,republican,18050,MI
3790,26043.0,2012,Michigan,MI,Dickinson,7688.0,Mitt Romney,republican,12810,MI
3792,26045.0,2012,Michigan,MI,Eaton,27913.0,Barack Obama,democrat,54788,MI
3796,26047.0,2012,Michigan,MI,Emmet,10253.0,Mitt Romney,republican,17709,MI
3798,26049.0,2012,Michigan,MI,Genesee,128978.0,Barack Obama,democrat,202933,MI
3802,26051.0,2012,Michigan,MI,Gladwin,6661.0,Mitt Romney,republican,12583,MI
3804,26053.0,2012,Michigan,MI,Gogebic,4058.0,Barack Obama,democrat,7576,MI
3808,26055.0,2012,Michigan,MI,Grand Traverse,26534.0,Mitt Romney,republican,47999,MI
3811,26057.0,2012,Michigan,MI,Gratiot,8241.0,Mitt Romney,republican,16035,MI
3814,26059.0,2012,Michigan,MI,Hillsdale,11727.0,Mitt Romney,republican,19100,MI
3817,26061.0,2012,Michigan,MI,Houghton,8196.0,Mitt Romney,republican,15282,MI
3820,26063.0,2012,Michigan,MI,Huron,8806.0,Mitt Romney,republican,15484,MI
3822,26065.0,2012,Michigan,MI,Ingham,80847.0,Barack Obama,democrat,127910,MI
3826,26067.0,2012,Michigan,MI,Ionia,14315.0,Mitt Romney,republican,25761,MI
3829,26069.0,2012,Michigan,MI,Iosco,6909.0,Mitt Romney,republican,13344,MI
3832,26071.0,2012,Michigan,MI,Iron,3224.0,Mitt Romney,republican,5988,MI
3834,26073.0,2012,Michigan,MI,Isabella,13038.0,Barack Obama,democrat,24119,MI
3838,26075.0,2012,Michigan,MI,Jackson,36298.0,Mitt Romney,republican,69446,MI
3840,26077.0,2012,Michigan,MI,Kalamazoo,69051.0,Barack Obama,democrat,123178,MI
3844,26079.0,2012,Michigan,MI,Kalkaska,4901.0,Mitt Romney,republican,8299,MI
3847,26081.0,2012,Michigan,MI,Kent,155925.0,Mitt Romney,republican,292985,MI
3850,26083.0,2012,Michigan,MI,Keweenaw,774.0,Mitt Romney,republican,1392,MI
3852,26085.0,2012,Michigan,MI,Lake,2752.0,Barack Obama,democrat,5287,MI
3856,26087.0,2012,Michigan,MI,Lapeer,23734.0,Mitt Romney,republican,43115,MI
3859,26089.0,2012,Michigan,MI,Leelanau,7483.0,Mitt Romney,republican,14176,MI
3862,26091.0,2012,Michigan,MI,Lenawee,22351.0,Mitt Romney,republican,44724,MI
3865,26093.0,2012,Michigan,MI,Livingston,60083.0,Mitt Romney,republican,98337,MI
3868,26095.0,2012,Michigan,MI,Luce,1580.0,Mitt Romney,republican,2596,MI
3871,26097.0,2012,Michigan,MI,Mackinac,3397.0,Mitt Romney,republican,6099,MI
3873,26099.0,2012,Michigan,MI,Macomb,208016.0,Barack Obama,democrat,404086,MI
3876,26101.0,2012,Michigan,MI,Manistee,6473.0,Barack Obama,democrat,12402,MI
3879,26103.0,2012,Michigan,MI,Marquette,18115.0,Barack Obama,democrat,32194,MI
3883,26105.0,2012,Michigan,MI,Mason,7580.0,Mitt Romney,republican,14604,MI
3886,26107.0,2012,Michigan,MI,Mecosta,9176.0,Mitt Romney,republican,16913,MI
3889,26109.0,2012,Michigan,MI,Menominee,5564.0,Mitt Romney,republican,10923,MI
3892,26111.0,2012,Michigan,MI,Midland,23919.0,Mitt Romney,republican,41754,MI
3895,26113.0,2012,Michigan,MI,Missaukee,4665.0,Mitt Romney,republican,7027,MI
3897,26115.0,2012,Michigan,MI,Monroe,36310.0,Barack Obama,democrat,72853,MI
3901,26117.0,2012,Michigan,MI,Montcalm,13621.0,Mitt Romney,republican,25431,MI
3904,26119.0,2012,Michigan,MI,Montmorency,2928.0,Mitt Romney,republican,5051,MI
3906,26121.0,2012,Michigan,MI,Muskegon,44436.0,Barack Obama,democrat,76163,MI
3910,26123.0,2012,Michigan,MI,Newaygo,12457.0,Mitt Romney,republican,21478,MI
3912,26125.0,2012,Michigan,MI,Oakland,349002.0,Barack Obama,democrat,651607,MI
3916,26127.0,2012,Michigan,MI,Oceana,6239.0,Mitt Romney,republican,11450,MI
3919,26129.0,2012,Michigan,MI,Ogemaw,5437.0,Mitt Romney,republican,10361,MI
3922,26131.0,2012,Michigan,MI,Ontonagon,1906.0,Mitt Romney,republican,3539,MI
3925,26133.0,2012,Michigan,MI,Osceola,6141.0,Mitt Romney,republican,10278,MI
3928,26135.0,2012,Michigan,MI,Oscoda,2308.0,Mitt Romney,republican,4042,MI
3931,26137.0,2012,Michigan,MI,Otsego,7011.0,Mitt Romney,republican,11832,MI
3934,26139.0,2012,Michigan,MI,Ottawa,88166.0,Mitt Romney,republican,132312,MI
3937,26141.0,2012,Michigan,MI,Presque Isle,3794.0,Mitt Romney,republican,7080,MI
3940,26143.0,2012,Michigan,MI,Roscommon,6701.0,Mitt Romney,republican,13032,MI
3942,26145.0,2012,Michigan,MI,Saginaw,54381.0,Barack Obama,democrat,98062,MI
3946,26147.0,2012,Michigan,MI,St. Clair,39271.0,Mitt Romney,republican,74181,MI
3949,26149.0,2012,Michigan,MI,St. Joseph,12978.0,Mitt Romney,republican,23341,MI
3952,26151.0,2012,Michigan,MI,Sanilac,10963.0,Mitt Romney,republican,18369,MI
3955,26153.0,2012,Michigan,MI,Schoolcraft,2142.0,Mitt Romney,republican,4048,MI
3957,26155.0,2012,Michigan,MI,Shiawassee,17197.0,Barack Obama,democrat,33679,MI
