,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
936,8111.0,2016,Colorado,CO,San Juan,265.0,Hillary Clinton,democrat,506,CO
939,8113.0,2016,Colorado,CO,San Miguel,2975.0,Hillary Clinton,democrat,4329,CO
943,8115.0,2016,Colorado,CO,Sedgwick,1015.0,Donald Trump,republican,1364,CO
945,8117.0,2016,Colorado,CO,Summit,9557.0,Hillary Clinton,democrat,16174,CO
949,8119.0,2016,Colorado,CO,Teller,9745.0,Donald Trump,republican,14444,CO
952,8121.0,2016,Colorado,CO,Washington,2299.0,Donald Trump,republican,2733,CO
955,8123.0,2016,Colorado,CO,Weld,76651.0,Donald Trump,republican,135428,CO
958,8125.0,2016,Colorado,CO,Yuma,3850.0,Donald Trump,republican,4791,CO
960,9001.0,2016,Connecticut,CT,Fairfield,243852.0,Hillary Clinton,democrat,421209,CT
963,9003.0,2016,Connecticut,CT,Hartford,240403.0,Hillary Clinton,democrat,406864,CT
967,9005.0,2016,Connecticut,CT,Litchfield,53051.0,Donald Trump,republican,97442,CT
969,9007.0,2016,Connecticut,CT,Middlesex,45357.0,Hillary Clinton,democrat,88624,CT
972,9009.0,2016,Connecticut,CT,New Haven,205609.0,Hillary Clinton,democrat,379006,CT
975,9011.0,2016,Connecticut,CT,New London,62278.0,Hillary Clinton,democrat,123528,CT
978,9013.0,2016,Connecticut,CT,Tolland,38506.0,Hillary Clinton,democrat,77424,CT
982,9015.0,2016,Connecticut,CT,Windham,25747.0,Donald Trump,republican,50823,CT
985,10001.0,2016,Delaware,DE,Kent,36991.0,Donald Trump,republican,74598,DE
987,10003.0,2016,Delaware,DE,New Castle,162919.0,Hillary Clinton,democrat,262391,DE
991,10005.0,2016,Delaware,DE,Sussex,62611.0,Donald Trump,republican,106008,DE
993,11001.0,2016,District of Columbia,DC,District of Columbia,282830.0,Hillary Clinton,democrat,311268,DC
996,12001.0,2016,Florida,FL,Alachua,75820.0,Hillary Clinton,democrat,128571,FL
1000,12003.0,2016,Florida,FL,Baker,10294.0,Donald Trump,republican,12634,FL
1003,12005.0,2016,Florida,FL,Bay,62194.0,Donald Trump,republican,87453,FL
1006,12007.0,2016,Florida,FL,Bradford,8913.0,Donald Trump,republican,12098,FL
1009,12009.0,2016,Florida,FL,Brevard,181848.0,Donald Trump,republican,314752,FL
1011,12011.0,2016,Florida,FL,Broward,553320.0,Hillary Clinton,democrat,831951,FL
1015,12013.0,2016,Florida,FL,Calhoun,4655.0,Donald Trump,republican,6081,FL
1018,12015.0,2016,Florida,FL,Charlotte,60218.0,Donald Trump,republican,96374,FL
1021,12017.0,2016,Florida,FL,Citrus,54456.0,Donald Trump,republican,79700,FL
1024,12019.0,2016,Florida,FL,Clay,74963.0,Donald Trump,republican,106483,FL
1027,12021.0,2016,Florida,FL,Collier,105423.0,Donald Trump,republican,170789,FL
1030,12023.0,2016,Florida,FL,Columbia,20368.0,Donald Trump,republican,28707,FL
1033,12027.0,2016,Florida,FL,Desoto,6778.0,Donald Trump,republican,10818,FL
1036,12029.0,2016,Florida,FL,Dixie,5822.0,Donald Trump,republican,7202,FL
1039,12031.0,2016,Florida,FL,Duval,211672.0,Donald Trump,republican,432695,FL
1042,12033.0,2016,Florida,FL,Escambia,88808.0,Donald Trump,republican,152469,FL
1045,12035.0,2016,Florida,FL,Flagler,33850.0,Donald Trump,republican,57503,FL
1048,12037.0,2016,Florida,FL,Franklin,4125.0,Donald Trump,republican,6015,FL
1050,12039.0,2016,Florida,FL,Gadsden,15020.0,Hillary Clinton,democrat,22113,FL
1054,12041.0,2016,Florida,FL,Gilchrist,6740.0,Donald Trump,republican,8420,FL
1057,12043.0,2016,Florida,FL,Glades,2996.0,Donald Trump,republican,4353,FL
1060,12045.0,2016,Florida,FL,Gulf,5329.0,Donald Trump,republican,7293,FL
1063,12047.0,2016,Florida,FL,Hamilton,3443.0,Donald Trump,republican,5460,FL
1066,12049.0,2016,Florida,FL,Hardee,5242.0,Donald Trump,republican,7583,FL
1069,12051.0,2016,Florida,FL,Hendry,6195.0,Donald Trump,republican,11115,FL
1072,12053.0,2016,Florida,FL,Hernando,58970.0,Donald Trump,republican,93796,FL
1075,12055.0,2016,Florida,FL,Highlands,29565.0,Donald Trump,republican,45686,FL
1077,12057.0,2016,Florida,FL,Hillsborough,307896.0,Hillary Clinton,democrat,597660,FL
1081,12059.0,2016,Florida,FL,Holmes,7483.0,Donald Trump,republican,8514,FL
1084,12061.0,2016,Florida,FL,Indian River,48620.0,Donald Trump,republican,80009,FL
1087,12063.0,2016,Florida,FL,Jackson,14257.0,Donald Trump,republican,21041,FL
1090,12065.0,2016,Florida,FL,Jefferson,3930.0,Donald Trump,republican,7645,FL
1093,12067.0,2016,Florida,FL,Lafayette,2809.0,Donald Trump,republican,3392,FL
1096,12069.0,2016,Florida,FL,Lake,102188.0,Donald Trump,republican,170462,FL
1099,12071.0,2016,Florida,FL,Lee,191551.0,Donald Trump,republican,326420,FL
1101,12073.0,2016,Florida,FL,Leon,92068.0,Hillary Clinton,democrat,152132,FL
1105,12075.0,2016,Florida,FL,Levy,13775.0,Donald Trump,republican,19395,FL
1108,12077.0,2016,Florida,FL,Liberty,2543.0,Donald Trump,republican,3296,FL
1111,12079.0,2016,Florida,FL,Madison,4851.0,Donald Trump,republican,8505,FL
1114,12081.0,2016,Florida,FL,Manatee,101944.0,Donald Trump,republican,178958,FL
1117,12083.0,2016,Florida,FL,Marion,107833.0,Donald Trump,republican,174700,FL
1120,12085.0,2016,Florida,FL,Martin,53204.0,Donald Trump,republican,85792,FL
1122,12086.0,2016,Florida,FL,Miami-Dade,624146.0,Hillary Clinton,democrat,980204,FL
1126,12087.0,2016,Florida,FL,Monroe,21904.0,Donald Trump,republican,42478,FL
1129,12089.0,2016,Florida,FL,Nassau,34266.0,Donald Trump,republican,46607,FL
1132,12091.0,2016,Florida,FL,Okaloosa,71893.0,Donald Trump,republican,100855,FL
1135,12093.0,2016,Florida,FL,Okeechobee,9356.0,Donald Trump,republican,13653,FL
1137,12095.0,2016,Florida,FL,Orange,329894.0,Hillary Clinton,democrat,546275,FL
1140,12097.0,2016,Florida,FL,Osceola,85458.0,Hillary Clinton,democrat,140206,FL
1143,12099.0,2016,Florida,FL,Palm Beach,374673.0,Hillary Clinton,democrat,662332,FL
1147,12101.0,2016,Florida,FL,Pasco,142101.0,Donald Trump,republican,241139,FL
1150,12103.0,2016,Florida,FL,Pinellas,239201.0,Donald Trump,republican,492403,FL
1153,12105.0,2016,Florida,FL,Polk,157430.0,Donald Trump,republican,284314,FL
1156,12107.0,2016,Florida,FL,Putnam,22138.0,Donald Trump,republican,33117,FL
1159,12109.0,2016,Florida,FL,St. Johns,88684.0,Donald Trump,republican,136514,FL
1162,12111.0,2016,Florida,FL,St. Lucie,70289.0,Donald Trump,republican,140847,FL
1165,12113.0,2016,Florida,FL,Santa Rosa,65339.0,Donald Trump,republican,87745,FL
1168,12115.0,2016,Florida,FL,Sarasota,124438.0,Donald Trump,republican,229063,FL
1171,12117.0,2016,Florida,FL,Seminole,109443.0,Donald Trump,republican,224896,FL
1174,12119.0,2016,Florida,FL,Sumter,52730.0,Donald Trump,republican,76665,FL
1177,12121.0,2016,Florida,FL,Suwannee,14287.0,Donald Trump,republican,18694,FL
1180,12123.0,2016,Florida,FL,Taylor,6930.0,Donald Trump,republican,9290,FL
1183,12125.0,2016,Florida,FL,Union,4568.0,Donald Trump,republican,5694,FL
1186,12127.0,2016,Florida,FL,Volusia,143007.0,Donald Trump,republican,260869,FL
1189,12129.0,2016,Florida,FL,Wakulla,10512.0,Donald Trump,republican,15351,FL
1192,12131.0,2016,Florida,FL,Walton,25756.0,Donald Trump,republican,33637,FL
1195,12133.0,2016,Florida,FL,Washington,8637.0,Donald Trump,republican,11156,FL
1198,13001.0,2016,Georgia,GA,Appling,5494.0,Donald Trump,republican,7012,GA
1201,13003.0,2016,Georgia,GA,Atkinson,1878.0,Donald Trump,republican,2610,GA
1204,13005.0,2016,Georgia,GA,Bacon,3364.0,Donald Trump,republican,4020,GA
1207,13007.0,2016,Georgia,GA,Baker,775.0,Donald Trump,republican,1440,GA
1209,13009.0,2016,Georgia,GA,Baldwin,7970.0,Hillary Clinton,democrat,16116,GA
1213,13011.0,2016,Georgia,GA,Banks,6134.0,Donald Trump,republican,6975,GA
1216,13013.0,2016,Georgia,GA,Barrow,21108.0,Donald Trump,republican,29060,GA
1219,13015.0,2016,Georgia,GA,Bartow,29911.0,Donald Trump,republican,39550,GA
1222,13017.0,2016,Georgia,GA,Ben Hill,3739.0,Donald Trump,republican,5936,GA
1225,13019.0,2016,Georgia,GA,Berrien,5422.0,Donald Trump,republican,6590,GA
1227,13021.0,2016,Georgia,GA,Bibb,36787.0,Hillary Clinton,democrat,62596,GA
1231,13023.0,2016,Georgia,GA,Bleckley,3719.0,Donald Trump,republican,4974,GA
1234,13025.0,2016,Georgia,GA,Brantley,5567.0,Donald Trump,republican,6301,GA
1237,13027.0,2016,Georgia,GA,Brooks,3701.0,Donald Trump,republican,6336,GA
1240,13029.0,2016,Georgia,GA,Bryan,10529.0,Donald Trump,republican,15173,GA
1243,13031.0,2016,Georgia,GA,Bulloch,15097.0,Donald Trump,republican,25316,GA
1245,13033.0,2016,Georgia,GA,Burke,4731.0,Hillary Clinton,democrat,9351,GA
1249,13035.0,2016,Georgia,GA,Butts,6717.0,Donald Trump,republican,9514,GA
1251,13037.0,2016,Georgia,GA,Calhoun,1179.0,Hillary Clinton,democrat,2025,GA
1255,13039.0,2016,Georgia,GA,Camden,12310.0,Donald Trump,republican,18901,GA
1258,13043.0,2016,Georgia,GA,Candler,2664.0,Donald Trump,republican,3763,GA
1261,13045.0,2016,Georgia,GA,Carroll,30029.0,Donald Trump,republican,44121,GA
1264,13047.0,2016,Georgia,GA,Catoosa,20876.0,Donald Trump,republican,26757,GA
1267,13049.0,2016,Georgia,GA,Charlton,2951.0,Donald Trump,republican,4016,GA
1269,13051.0,2016,Georgia,GA,Chatham,62290.0,Hillary Clinton,democrat,112142,GA
1273,13053.0,2016,Georgia,GA,Chattahoochee,751.0,Donald Trump,republican,1390,GA
1276,13055.0,2016,Georgia,GA,Chattooga,6462.0,Donald Trump,republican,8252,GA
1279,13057.0,2016,Georgia,GA,Cherokee,80649.0,Donald Trump,republican,112043,GA
1281,13059.0,2016,Georgia,GA,Clarke,29603.0,Hillary Clinton,democrat,44976,GA
1284,13061.0,2016,Georgia,GA,Clay,697.0,Hillary Clinton,democrat,1273,GA
1287,13063.0,2016,Georgia,GA,Clayton,78220.0,Hillary Clinton,democrat,92859,GA
1291,13065.0,2016,Georgia,GA,Clinch,1727.0,Donald Trump,republican,2455,GA
1293,13067.0,2016,Georgia,GA,Cobb,160121.0,Hillary Clinton,democrat,330819,GA
1297,13069.0,2016,Georgia,GA,Coffee,9588.0,Donald Trump,republican,13915,GA
1300,13071.0,2016,Georgia,GA,Colquitt,9898.0,Donald Trump,republican,13624,GA
1303,13073.0,2016,Georgia,GA,Columbia,43085.0,Donald Trump,republican,64743,GA
1306,13075.0,2016,Georgia,GA,Cook,4176.0,Donald Trump,republican,6057,GA
1309,13077.0,2016,Georgia,GA,Coweta,42533.0,Donald Trump,republican,61745,GA
1312,13079.0,2016,Georgia,GA,Crawford,3635.0,Donald Trump,republican,5176,GA
1315,13081.0,2016,Georgia,GA,Crisp,4549.0,Donald Trump,republican,7512,GA
1318,13083.0,2016,Georgia,GA,Dade,5051.0,Donald Trump,republican,6242,GA
1321,13085.0,2016,Georgia,GA,Dawson,9900.0,Donald Trump,republican,11765,GA
1324,13087.0,2016,Georgia,GA,Decatur,6020.0,Donald Trump,republican,10286,GA
1326,13089.0,2016,Georgia,GA,DeKalb,251370.0,Hillary Clinton,democrat,314757,GA
1330,13091.0,2016,Georgia,GA,Dodge,5021.0,Donald Trump,republican,7009,GA
1333,13093.0,2016,Georgia,GA,Dooly,1951.0,Donald Trump,republican,3859,GA
1335,13095.0,2016,Georgia,GA,Dougherty,23311.0,Hillary Clinton,democrat,34087,GA
1338,13097.0,2016,Georgia,GA,Douglas,31005.0,Hillary Clinton,democrat,57738,GA
1342,13099.0,2016,Georgia,GA,Early,2552.0,Donald Trump,republican,4785,GA
1345,13101.0,2016,Georgia,GA,Echols,1007.0,Donald Trump,republican,1182,GA
1348,13103.0,2016,Georgia,GA,Effingham,17874.0,Donald Trump,republican,23458,GA
1351,13105.0,2016,Georgia,GA,Elbert,5292.0,Donald Trump,republican,7987,GA
1354,13107.0,2016,Georgia,GA,Emanuel,5335.0,Donald Trump,republican,7860,GA
1357,13109.0,2016,Georgia,GA,Evans,2404.0,Donald Trump,republican,3613,GA
1360,13111.0,2016,Georgia,GA,Fannin,9632.0,Donald Trump,republican,11812,GA
1363,13113.0,2016,Georgia,GA,Fayette,35048.0,Donald Trump,republican,60913,GA
1366,13115.0,2016,Georgia,GA,Floyd,24114.0,Donald Trump,republican,34608,GA
1369,13117.0,2016,Georgia,GA,Forsyth,69851.0,Donald Trump,republican,98221,GA
1372,13119.0,2016,Georgia,GA,Franklin,7054.0,Donald Trump,republican,8502,GA
1374,13121.0,2016,Georgia,GA,Fulton,297051.0,Hillary Clinton,democrat,431391,GA
1378,13123.0,2016,Georgia,GA,Gilmer,10477.0,Donald Trump,republican,12773,GA
1381,13125.0,2016,Georgia,GA,Glascock,1235.0,Donald Trump,republican,1390,GA
1384,13127.0,2016,Georgia,GA,Glynn,21512.0,Donald Trump,republican,34263,GA
1387,13129.0,2016,Georgia,GA,Gordon,15191.0,Donald Trump,republican,18959,GA
1390,13131.0,2016,Georgia,GA,Grady,6053.0,Donald Trump,republican,9213,GA
1393,13133.0,2016,Georgia,GA,Greene,5490.0,Donald Trump,republican,8852,GA
1395,13135.0,2016,Georgia,GA,Gwinnett,166153.0,Hillary Clinton,democrat,328331,GA
1399,13137.0,2016,Georgia,GA,Habersham,13190.0,Donald Trump,republican,16243,GA
1402,13139.0,2016,Georgia,GA,Hall,51733.0,Donald Trump,republican,70694,GA
1404,13141.0,2016,Georgia,GA,Hancock,2701.0,Hillary Clinton,democrat,3580,GA
1408,13143.0,2016,Georgia,GA,Haralson,9585.0,Donald Trump,republican,11357,GA
1411,13145.0,2016,Georgia,GA,Harris,11936.0,Donald Trump,republican,16502,GA
1414,13147.0,2016,Georgia,GA,Hart,7286.0,Donald Trump,republican,10117,GA
1417,13149.0,2016,Georgia,GA,Heard,3370.0,Donald Trump,republican,4223,GA
1419,13151.0,2016,Georgia,GA,Henry,50057.0,Hillary Clinton,democrat,98766,GA
1423,13153.0,2016,Georgia,GA,Houston,35430.0,Donald Trump,republican,60079,GA
1426,13155.0,2016,Georgia,GA,Irwin,2716.0,Donald Trump,republican,3670,GA
1429,13157.0,2016,Georgia,GA,Jackson,21784.0,Donald Trump,republican,27190,GA
1432,13159.0,2016,Georgia,GA,Jasper,4360.0,Donald Trump,republican,6045,GA
1435,13161.0,2016,Georgia,GA,Jeff Davis,4104.0,Donald Trump,republican,5096,GA
1437,13163.0,2016,Georgia,GA,Jefferson,3821.0,Hillary Clinton,democrat,6968,GA
1441,13165.0,2016,Georgia,GA,Jenkins,1895.0,Donald Trump,republican,3056,GA
1444,13167.0,2016,Georgia,GA,Johnson,2519.0,Donald Trump,republican,3686,GA
1447,13169.0,2016,Georgia,GA,Jones,8305.0,Donald Trump,republican,12551,GA
1450,13171.0,2016,Georgia,GA,Lamar,5190.0,Donald Trump,republican,7612,GA
1453,13173.0,2016,Georgia,GA,Lanier,1984.0,Donald Trump,republican,2871,GA
1456,13175.0,2016,Georgia,GA,Laurens,12411.0,Donald Trump,republican,19530,GA
1459,13177.0,2016,Georgia,GA,Lee,10646.0,Donald Trump,republican,14143,GA
1461,13179.0,2016,Georgia,GA,Liberty,9556.0,Hillary Clinton,democrat,16143,GA
1465,13181.0,2016,Georgia,GA,Lincoln,2759.0,Donald Trump,republican,4102,GA
1468,13183.0,2016,Georgia,GA,Long,2626.0,Donald Trump,republican,4117,GA
1471,13185.0,2016,Georgia,GA,Lowndes,21635.0,Donald Trump,republican,37805,GA
1474,13187.0,2016,Georgia,GA,Lumpkin,9619.0,Donald Trump,republican,12425,GA
1477,13189.0,2016,Georgia,GA,McDuffie,5432.0,Donald Trump,republican,9268,GA
1480,13191.0,2016,Georgia,GA,McIntosh,3487.0,Donald Trump,republican,5903,GA
1482,13193.0,2016,Georgia,GA,Macon,2705.0,Hillary Clinton,democrat,4287,GA
1486,13195.0,2016,Georgia,GA,Madison,9201.0,Donald Trump,republican,11998,GA
1489,13197.0,2016,Georgia,GA,Marion,1921.0,Donald Trump,republican,3190,GA
1492,13199.0,2016,Georgia,GA,Meriwether,5222.0,Donald Trump,republican,9217,GA
1495,13201.0,2016,Georgia,GA,Miller,1891.0,Donald Trump,republican,2544,GA
1498,13205.0,2016,Georgia,GA,Mitchell,4279.0,Donald Trump,republican,7880,GA
1501,13207.0,2016,Georgia,GA,Monroe,8832.0,Donald Trump,republican,12687,GA
1504,13209.0,2016,Georgia,GA,Montgomery,2670.0,Donald Trump,republican,3576,GA
1507,13211.0,2016,Georgia,GA,Morgan,6559.0,Donald Trump,republican,9475,GA
1510,13213.0,2016,Georgia,GA,Murray,10341.0,Donald Trump,republican,12458,GA
1512,13215.0,2016,Georgia,GA,Muscogee,39851.0,Hillary Clinton,democrat,69032,GA
1515,13217.0,2016,Georgia,GA,Newton,21943.0,Hillary Clinton,democrat,43987,GA
1519,13219.0,2016,Georgia,GA,Oconee,13425.0,Donald Trump,republican,20149,GA
1522,13221.0,2016,Georgia,GA,Oglethorpe,4625.0,Donald Trump,republican,6674,GA
1525,13223.0,2016,Georgia,GA,Paulding,44662.0,Donald Trump,republican,64890,GA
1528,13225.0,2016,Georgia,GA,Peach,5413.0,Donald Trump,republican,10752,GA
1531,13227.0,2016,Georgia,GA,Pickens,11651.0,Donald Trump,republican,14038,GA
1534,13229.0,2016,Georgia,GA,Pierce,6302.0,Donald Trump,republican,7311,GA
1537,13231.0,2016,Georgia,GA,Pike,7278.0,Donald Trump,republican,8725,GA
1540,13233.0,2016,Georgia,GA,Polk,11014.0,Donald Trump,republican,14215,GA
1543,13235.0,2016,Georgia,GA,Pulaski,2437.0,Donald Trump,republican,3605,GA
1546,13237.0,2016,Georgia,GA,Putnam,6544.0,Donald Trump,republican,9488,GA
1549,13239.0,2016,Georgia,GA,Quitman,575.0,Donald Trump,republican,1044,GA
1552,13241.0,2016,Georgia,GA,Rabun,6287.0,Donald Trump,republican,7992,GA
1554,13243.0,2016,Georgia,GA,Randolph,1598.0,Hillary Clinton,democrat,2899,GA
1557,13245.0,2016,Georgia,GA,Richmond,48814.0,Hillary Clinton,democrat,75515,GA
1560,13247.0,2016,Georgia,GA,Rockdale,23255.0,Hillary Clinton,democrat,37869,GA
1564,13249.0,2016,Georgia,GA,Schley,1472.0,Donald Trump,republican,1909,GA
1567,13251.0,2016,Georgia,GA,Screven,3305.0,Donald Trump,republican,5715,GA
1570,13253.0,2016,Georgia,GA,Seminole,2345.0,Donald Trump,republican,3588,GA
1573,13255.0,2016,Georgia,GA,Spalding,15646.0,Donald Trump,republican,25704,GA
1576,13257.0,2016,Georgia,GA,Stephens,7686.0,Donald Trump,republican,9815,GA
1578,13259.0,2016,Georgia,GA,Stewart,1222.0,Hillary Clinton,democrat,2058,GA
1581,13261.0,2016,Georgia,GA,Sumter,5520.0,Hillary Clinton,democrat,10974,GA
1584,13263.0,2016,Georgia,GA,Talbot,2002.0,Hillary Clinton,democrat,3246,GA
1587,13265.0,2016,Georgia,GA,Taliaferro,545.0,Hillary Clinton,democrat,897,GA
1591,13267.0,2016,Georgia,GA,Tattnall,5096.0,Donald Trump,republican,6903,GA
1594,13269.0,2016,Georgia,GA,Taylor,2064.0,Donald Trump,republican,3408,GA
1597,13271.0,2016,Georgia,GA,Telfair,2450.0,Donald Trump,republican,3796,GA
1599,13273.0,2016,Georgia,GA,Terrell,2267.0,Hillary Clinton,democrat,4189,GA
1603,13275.0,2016,Georgia,GA,Thomas,11228.0,Donald Trump,republican,18802,GA
1606,13277.0,2016,Georgia,GA,Tift,9584.0,Donald Trump,republican,14219,GA
1609,13279.0,2016,Georgia,GA,Toombs,6615.0,Donald Trump,republican,9138,GA
1612,13281.0,2016,Georgia,GA,Towns,5383.0,Donald Trump,republican,6764,GA
1615,13283.0,2016,Georgia,GA,Treutlen,1809.0,Donald Trump,republican,2703,GA
1618,13285.0,2016,Georgia,GA,Troup,15750.0,Donald Trump,republican,26111,GA
1621,13287.0,2016,Georgia,GA,Turner,2095.0,Donald Trump,republican,3398,GA
1624,13289.0,2016,Georgia,GA,Twiggs,2035.0,Donald Trump,republican,4059,GA
1627,13291.0,2016,Georgia,GA,Union,9852.0,Donald Trump,republican,12063,GA
1630,13293.0,2016,Georgia,GA,Upson,7292.0,Donald Trump,republican,10934,GA
1633,13295.0,2016,Georgia,GA,Walker,18950.0,Donald Trump,republican,23956,GA
1636,13297.0,2016,Georgia,GA,Walton,31125.0,Donald Trump,republican,40698,GA
1639,13299.0,2016,Georgia,GA,Ware,8513.0,Donald Trump,republican,12184,GA
1641,13301.0,2016,Georgia,GA,Warren,1314.0,Hillary Clinton,democrat,2334,GA
1644,13303.0,2016,Georgia,GA,Washington,4200.0,Hillary Clinton,democrat,8461,GA
1648,13305.0,2016,Georgia,GA,Wayne,8153.0,Donald Trump,republican,10413,GA
1651,13307.0,2016,Georgia,GA,Webster,630.0,Donald Trump,republican,1116,GA
1654,13309.0,2016,Georgia,GA,Wheeler,1421.0,Donald Trump,republican,2102,GA
1657,13311.0,2016,Georgia,GA,White,9761.0,Donald Trump,republican,11823,GA
1660,13313.0,2016,Georgia,GA,Whitfield,21537.0,Donald Trump,republican,30658,GA
1663,13315.0,2016,Georgia,GA,Wilcox,2096.0,Donald Trump,republican,2976,GA
1666,13317.0,2016,Georgia,GA,Wilkes,2572.0,Donald Trump,republican,4486,GA
1669,13319.0,2016,Georgia,GA,Wilkinson,2333.0,Donald Trump,republican,4287,GA
1672,13321.0,2016,Georgia,GA,Worth,6152.0,Donald Trump,republican,8295,GA
1674,15001.0,2016,Hawaii,HI,Hawaii,41259.0,Hillary Clinton,democrat,64867,HI
1677,15003.0,2016,Hawaii,HI,Honolulu,175696.0,Hillary Clinton,democrat,285790,HI
1680,15007.0,2016,Hawaii,HI,Kauai,16456.0,Hillary Clinton,democrat,26335,HI
1683,15009.0,2016,Hawaii,HI,Maui,33480.0,Hillary Clinton,democrat,51945,HI
1687,16001.0,2016,Idaho,ID,Ada,93752.0,Donald Trump,republican,195669,ID
1690,16003.0,2016,Idaho,ID,Adams,1556.0,Donald Trump,republican,2183,ID
1693,16005.0,2016,Idaho,ID,Bannock,17180.0,Donald Trump,republican,33416,ID
1696,16007.0,2016,Idaho,ID,Bear Lake,2203.0,Donald Trump,republican,2928,ID
1699,16009.0,2016,Idaho,ID,Benewah,3103.0,Donald Trump,republican,4185,ID
1702,16011.0,2016,Idaho,ID,Bingham,10907.0,Donald Trump,republican,16625,ID
1704,16013.0,2016,Idaho,ID,Blaine,6416.0,Hillary Clinton,democrat,10724,ID
1708,16015.0,2016,Idaho,ID,Boise,2673.0,Donald Trump,republican,3814,ID
1711,16017.0,2016,Idaho,ID,Bonner,13343.0,Donald Trump,republican,20943,ID
1714,16019.0,2016,Idaho,ID,Bonneville,26699.0,Donald Trump,republican,44221,ID
1717,16021.0,2016,Idaho,ID,Boundary,3789.0,Donald Trump,republican,5163,ID
1720,16023.0,2016,Idaho,ID,Butte,914.0,Donald Trump,republican,1230,ID
1723,16025.0,2016,Idaho,ID,Camas,410.0,Donald Trump,republican,590,ID
1726,16027.0,2016,Idaho,ID,Canyon,47222.0,Donald Trump,republican,72785,ID
1729,16029.0,2016,Idaho,ID,Caribou,2275.0,Donald Trump,republican,3035,ID
1732,16031.0,2016,Idaho,ID,Cassia,5949.0,Donald Trump,republican,8178,ID
