,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
2767,20047.0,2008,Kansas,KS,Edwards,995.0,John McCain,republican,1357,KS
2770,20049.0,2008,Kansas,KS,Elk,1042.0,John McCain,republican,1434,KS
2773,20051.0,2008,Kansas,KS,Ellis,8207.0,John McCain,republican,12447,KS
2776,20053.0,2008,Kansas,KS,Ellsworth,2021.0,John McCain,republican,2938,KS
2779,20055.0,2008,Kansas,KS,Finney,6926.0,John McCain,republican,10354,KS
2782,20057.0,2008,Kansas,KS,Ford,5730.0,John McCain,republican,8864,KS
2785,20059.0,2008,Kansas,KS,Franklin,7079.0,John McCain,republican,11739,KS
2788,20061.0,2008,Kansas,KS,Geary,4492.0,John McCain,republican,8094,KS
2791,20063.0,2008,Kansas,KS,Gove,1136.0,John McCain,republican,1418,KS
2794,20065.0,2008,Kansas,KS,Graham,1060.0,John McCain,republican,1423,KS
2797,20067.0,2008,Kansas,KS,Grant,1995.0,John McCain,republican,2661,KS
2800,20069.0,2008,Kansas,KS,Gray,1643.0,John McCain,republican,2119,KS
2803,20071.0,2008,Kansas,KS,Greeley,591.0,John McCain,republican,745,KS
2806,20073.0,2008,Kansas,KS,Greenwood,1619.0,John McCain,republican,2279,KS
2809,20075.0,2008,Kansas,KS,Hamilton,844.0,John McCain,republican,1096,KS
2812,20077.0,2008,Kansas,KS,Harper,1999.0,John McCain,republican,2796,KS
2815,20079.0,2008,Kansas,KS,Harvey,9006.0,John McCain,republican,15613,KS
2818,20081.0,2008,Kansas,KS,Haskell,1277.0,John McCain,republican,1570,KS
2821,20083.0,2008,Kansas,KS,Hodgeman,865.0,John McCain,republican,1096,KS
2824,20085.0,2008,Kansas,KS,Jackson,3811.0,John McCain,republican,6253,KS
2827,20087.0,2008,Kansas,KS,Jefferson,5220.0,John McCain,republican,8950,KS
2830,20089.0,2008,Kansas,KS,Jewell,1231.0,John McCain,republican,1584,KS
2833,20091.0,2008,Kansas,KS,Johnson,152627.0,John McCain,republican,283432,KS
2836,20093.0,2008,Kansas,KS,Kearny,1159.0,John McCain,republican,1482,KS
2839,20095.0,2008,Kansas,KS,Kingman,2603.0,John McCain,republican,3664,KS
2842,20097.0,2008,Kansas,KS,Kiowa,912.0,John McCain,republican,1135,KS
2845,20099.0,2008,Kansas,KS,Labette,5001.0,John McCain,republican,9031,KS
2848,20101.0,2008,Kansas,KS,Lane,814.0,John McCain,republican,1027,KS
2851,20103.0,2008,Kansas,KS,Leavenworth,16791.0,John McCain,republican,30591,KS
2854,20105.0,2008,Kansas,KS,Lincoln,1204.0,John McCain,republican,1586,KS
2857,20107.0,2008,Kansas,KS,Linn,3086.0,John McCain,republican,4617,KS
2860,20109.0,2008,Kansas,KS,Logan,1187.0,John McCain,republican,1440,KS
2863,20111.0,2008,Kansas,KS,Lyon,6698.0,John McCain,republican,12911,KS
2866,20113.0,2008,Kansas,KS,McPherson,8937.0,John McCain,republican,13386,KS
2869,20115.0,2008,Kansas,KS,Marion,4159.0,John McCain,republican,6059,KS
2872,20117.0,2008,Kansas,KS,Marshall,3157.0,John McCain,republican,5036,KS
2875,20119.0,2008,Kansas,KS,Meade,1540.0,John McCain,republican,1931,KS
2878,20121.0,2008,Kansas,KS,Miami,9382.0,John McCain,republican,15377,KS
2881,20123.0,2008,Kansas,KS,Mitchell,2440.0,John McCain,republican,3203,KS
2884,20125.0,2008,Kansas,KS,Montgomery,9309.0,John McCain,republican,13907,KS
2887,20127.0,2008,Kansas,KS,Morris,1875.0,John McCain,republican,2841,KS
2890,20129.0,2008,Kansas,KS,Morton,1153.0,John McCain,republican,1402,KS
2893,20131.0,2008,Kansas,KS,Nemaha,3817.0,John McCain,republican,5359,KS
2896,20133.0,2008,Kansas,KS,Neosho,4473.0,John McCain,republican,7192,KS
2899,20135.0,2008,Kansas,KS,Ness,1207.0,John McCain,republican,1525,KS
2902,20137.0,2008,Kansas,KS,Norton,1878.0,John McCain,republican,2415,KS
2905,20139.0,2008,Kansas,KS,Osage,4820.0,John McCain,republican,7544,KS
2908,20141.0,2008,Kansas,KS,Osborne,1490.0,John McCain,republican,1930,KS
2911,20143.0,2008,Kansas,KS,Ottawa,2323.0,John McCain,republican,3086,KS
2914,20145.0,2008,Kansas,KS,Pawnee,1946.0,John McCain,republican,2879,KS
2917,20147.0,2008,Kansas,KS,Phillips,2105.0,John McCain,republican,2667,KS
2920,20149.0,2008,Kansas,KS,Pottawatomie,6929.0,John McCain,republican,9837,KS
2923,20151.0,2008,Kansas,KS,Pratt,2822.0,John McCain,republican,4190,KS
2926,20153.0,2008,Kansas,KS,Rawlins,1247.0,John McCain,republican,1549,KS
2929,20155.0,2008,Kansas,KS,Reno,16112.0,John McCain,republican,26512,KS
2932,20157.0,2008,Kansas,KS,Republic,1978.0,John McCain,republican,2671,KS
2935,20159.0,2008,Kansas,KS,Rice,2780.0,John McCain,republican,4021,KS
2938,20161.0,2008,Kansas,KS,Riley,12111.0,John McCain,republican,22997,KS
2941,20163.0,2008,Kansas,KS,Rooks,2068.0,John McCain,republican,2588,KS
2944,20165.0,2008,Kansas,KS,Rush,1225.0,John McCain,republican,1781,KS
2947,20167.0,2008,Kansas,KS,Russell,2509.0,John McCain,republican,3293,KS
2950,20169.0,2008,Kansas,KS,Saline,14165.0,John McCain,republican,22788,KS
2953,20171.0,2008,Kansas,KS,Scott,1823.0,John McCain,republican,2179,KS
2956,20173.0,2008,Kansas,KS,Sedgwick,106849.0,John McCain,republican,192733,KS
2959,20175.0,2008,Kansas,KS,Seward,3791.0,John McCain,republican,5336,KS
2962,20177.0,2008,Kansas,KS,Shawnee,41476.0,John McCain,republican,84177,KS
2965,20179.0,2008,Kansas,KS,Sheridan,1108.0,John McCain,republican,1376,KS
2968,20181.0,2008,Kansas,KS,Sherman,1959.0,John McCain,republican,2704,KS
2971,20183.0,2008,Kansas,KS,Smith,1719.0,John McCain,republican,2204,KS
2974,20185.0,2008,Kansas,KS,Stafford,1495.0,John McCain,republican,2074,KS
2977,20187.0,2008,Kansas,KS,Stanton,628.0,John McCain,republican,827,KS
2980,20189.0,2008,Kansas,KS,Stevens,1815.0,John McCain,republican,2127,KS
2983,20191.0,2008,Kansas,KS,Sumner,6737.0,John McCain,republican,10337,KS
2986,20193.0,2008,Kansas,KS,Thomas,2837.0,John McCain,republican,3673,KS
2989,20195.0,2008,Kansas,KS,Trego,1225.0,John McCain,republican,1671,KS
2992,20197.0,2008,Kansas,KS,Wabaunsee,2395.0,John McCain,republican,3521,KS
2995,20199.0,2008,Kansas,KS,Wallace,690.0,John McCain,republican,804,KS
2998,20201.0,2008,Kansas,KS,Washington,2248.0,John McCain,republican,2980,KS
3001,20203.0,2008,Kansas,KS,Wichita,840.0,John McCain,republican,1019,KS
3004,20205.0,2008,Kansas,KS,Wilson,2850.0,John McCain,republican,4121,KS
3007,20207.0,2008,Kansas,KS,Woodson,1055.0,John McCain,republican,1599,KS
3009,20209.0,2008,Kansas,KS,Wyandotte,39865.0,Barack Obama,democrat,57169,KS
3013,21001.0,2008,Kentucky,KY,Adair,5512.0,John McCain,republican,7298,KY
3016,21003.0,2008,Kentucky,KY,Allen,5258.0,John McCain,republican,7390,KY
3019,21005.0,2008,Kentucky,KY,Anderson,6885.0,John McCain,republican,10552,KY
3022,21007.0,2008,Kentucky,KY,Ballard,2537.0,John McCain,republican,4060,KY
3025,21009.0,2008,Kentucky,KY,Barren,11133.0,John McCain,republican,16807,KY
3028,21011.0,2008,Kentucky,KY,Bath,2234.0,John McCain,republican,4543,KY
3031,21013.0,2008,Kentucky,KY,Bell,6681.0,John McCain,republican,9598,KY
3034,21015.0,2008,Kentucky,KY,Boone,33812.0,John McCain,republican,50774,KY
3037,21017.0,2008,Kentucky,KY,Bourbon,4820.0,John McCain,republican,8330,KY
3040,21019.0,2008,Kentucky,KY,Boyd,11430.0,John McCain,republican,20670,KY
3043,21021.0,2008,Kentucky,KY,Boyle,7701.0,John McCain,republican,12635,KY
3046,21023.0,2008,Kentucky,KY,Bracken,2066.0,John McCain,republican,3399,KY
3049,21025.0,2008,Kentucky,KY,Breathitt,2671.0,John McCain,republican,5030,KY
3052,21027.0,2008,Kentucky,KY,Breckinridge,5281.0,John McCain,republican,8522,KY
3055,21029.0,2008,Kentucky,KY,Bullitt,20102.0,John McCain,republican,30726,KY
3058,21031.0,2008,Kentucky,KY,Butler,3696.0,John McCain,republican,5307,KY
3061,21033.0,2008,Kentucky,KY,Caldwell,3866.0,John McCain,republican,6199,KY
3064,21035.0,2008,Kentucky,KY,Calloway,8991.0,John McCain,republican,15404,KY
3067,21037.0,2008,Kentucky,KY,Campbell,24046.0,John McCain,republican,40297,KY
3070,21039.0,2008,Kentucky,KY,Carlisle,1699.0,John McCain,republican,2617,KY
3073,21041.0,2008,Kentucky,KY,Carroll,2032.0,John McCain,republican,3835,KY
3076,21043.0,2008,Kentucky,KY,Carter,5252.0,John McCain,republican,9813,KY
3079,21045.0,2008,Kentucky,KY,Casey,4679.0,John McCain,republican,5957,KY
3082,21047.0,2008,Kentucky,KY,Christian,13699.0,John McCain,republican,22778,KY
3085,21049.0,2008,Kentucky,KY,Clark,9664.0,John McCain,republican,15628,KY
3088,21051.0,2008,Kentucky,KY,Clay,5710.0,John McCain,republican,7364,KY
3091,21053.0,2008,Kentucky,KY,Clinton,3366.0,John McCain,republican,4172,KY
3094,21055.0,2008,Kentucky,KY,Crittenden,2604.0,John McCain,republican,3930,KY
3097,21057.0,2008,Kentucky,KY,Cumberland,2056.0,John McCain,republican,2797,KY
3100,21059.0,2008,Kentucky,KY,Daviess,23692.0,John McCain,republican,43622,KY
3103,21061.0,2008,Kentucky,KY,Edmonson,3562.0,John McCain,republican,5270,KY
3105,21063.0,2008,Kentucky,KY,Elliott,1535.0,Barack Obama,democrat,2515,KY
3109,21065.0,2008,Kentucky,KY,Estill,3685.0,John McCain,republican,5314,KY
3111,21067.0,2008,Kentucky,KY,Fayette,66042.0,Barack Obama,democrat,127639,KY
3115,21069.0,2008,Kentucky,KY,Fleming,3432.0,John McCain,republican,5832,KY
3118,21071.0,2008,Kentucky,KY,Floyd,7741.0,John McCain,republican,15659,KY
3121,21073.0,2008,Kentucky,KY,Franklin,11911.0,John McCain,republican,24079,KY
3124,21075.0,2008,Kentucky,KY,Fulton,1530.0,John McCain,republican,2825,KY
3127,21077.0,2008,Kentucky,KY,Gallatin,1840.0,John McCain,republican,3193,KY
3130,21079.0,2008,Kentucky,KY,Garrard,5118.0,John McCain,republican,7210,KY
3133,21081.0,2008,Kentucky,KY,Grant,5510.0,John McCain,republican,8754,KY
3136,21083.0,2008,Kentucky,KY,Graves,10056.0,John McCain,republican,16155,KY
3139,21085.0,2008,Kentucky,KY,Grayson,6605.0,John McCain,republican,9903,KY
3142,21087.0,2008,Kentucky,KY,Green,3785.0,John McCain,republican,5079,KY
3145,21089.0,2008,Kentucky,KY,Greenup,8849.0,John McCain,republican,15798,KY
3147,21091.0,2008,Kentucky,KY,Hancock,2135.0,Barack Obama,democrat,4144,KY
3151,21093.0,2008,Kentucky,KY,Hardin,23896.0,John McCain,republican,39990,KY
3154,21095.0,2008,Kentucky,KY,Harlan,7165.0,John McCain,republican,9914,KY
3157,21097.0,2008,Kentucky,KY,Harrison,4520.0,John McCain,republican,7590,KY
3160,21099.0,2008,Kentucky,KY,Hart,4397.0,John McCain,republican,6818,KY
3162,21101.0,2008,Kentucky,KY,Henderson,10049.0,Barack Obama,democrat,19861,KY
3166,21103.0,2008,Kentucky,KY,Henry,4081.0,John McCain,republican,6919,KY
3169,21105.0,2008,Kentucky,KY,Hickman,1406.0,John McCain,republican,2250,KY
3172,21107.0,2008,Kentucky,KY,Hopkins,11916.0,John McCain,republican,19348,KY
3175,21109.0,2008,Kentucky,KY,Jackson,4407.0,John McCain,republican,5224,KY
3177,21111.0,2008,Kentucky,KY,Jefferson,196435.0,Barack Obama,democrat,353892,KY
3181,21113.0,2008,Kentucky,KY,Jessamine,13711.0,John McCain,republican,20214,KY
3184,21115.0,2008,Kentucky,KY,Johnson,5948.0,John McCain,republican,8517,KY
3187,21117.0,2008,Kentucky,KY,Kenton,40714.0,John McCain,republican,68213,KY
3190,21119.0,2008,Kentucky,KY,Knott,3070.0,John McCain,republican,5820,KY
3193,21121.0,2008,Kentucky,KY,Knox,8150.0,John McCain,republican,11389,KY
3196,21123.0,2008,Kentucky,KY,Larue,4153.0,John McCain,republican,6178,KY
3199,21125.0,2008,Kentucky,KY,Laurel,17660.0,John McCain,republican,22500,KY
3202,21127.0,2008,Kentucky,KY,Lawrence,3503.0,John McCain,republican,5649,KY
3205,21129.0,2008,Kentucky,KY,Lee,1978.0,John McCain,republican,2773,KY
3208,21131.0,2008,Kentucky,KY,Leslie,3574.0,John McCain,republican,4397,KY
3211,21133.0,2008,Kentucky,KY,Letcher,5367.0,John McCain,republican,8235,KY
3214,21135.0,2008,Kentucky,KY,Lewis,3213.0,John McCain,republican,4791,KY
3217,21137.0,2008,Kentucky,KY,Lincoln,6273.0,John McCain,republican,9151,KY
3220,21139.0,2008,Kentucky,KY,Livingston,2890.0,John McCain,republican,4593,KY
3223,21141.0,2008,Kentucky,KY,Logan,6925.0,John McCain,republican,10890,KY
3226,21143.0,2008,Kentucky,KY,Lyon,2220.0,John McCain,republican,3855,KY
3229,21145.0,2008,Kentucky,KY,McCracken,19043.0,John McCain,republican,30754,KY
3232,21147.0,2008,Kentucky,KY,McCreary,4078.0,John McCain,republican,5407,KY
3235,21149.0,2008,Kentucky,KY,McLean,2386.0,John McCain,republican,4422,KY
3238,21151.0,2008,Kentucky,KY,Madison,19694.0,John McCain,republican,32537,KY
3241,21153.0,2008,Kentucky,KY,Magoffin,2434.0,John McCain,republican,4651,KY
3244,21155.0,2008,Kentucky,KY,Marion,3842.0,John McCain,republican,7615,KY
3247,21157.0,2008,Kentucky,KY,Marshall,9512.0,John McCain,republican,15487,KY
3250,21159.0,2008,Kentucky,KY,Martin,2824.0,John McCain,republican,3692,KY
3253,21161.0,2008,Kentucky,KY,Mason,4102.0,John McCain,republican,7121,KY
3256,21163.0,2008,Kentucky,KY,Meade,6691.0,John McCain,republican,11206,KY
3258,21165.0,2008,Kentucky,KY,Menifee,1276.0,Barack Obama,democrat,2489,KY
3262,21167.0,2008,Kentucky,KY,Mercer,6781.0,John McCain,republican,10060,KY
3265,21169.0,2008,Kentucky,KY,Metcalfe,2734.0,John McCain,republican,4199,KY
3268,21171.0,2008,Kentucky,KY,Monroe,3537.0,John McCain,republican,4665,KY
3271,21173.0,2008,Kentucky,KY,Montgomery,5947.0,John McCain,republican,10331,KY
3274,21175.0,2008,Kentucky,KY,Morgan,2396.0,John McCain,republican,4379,KY
3277,21177.0,2008,Kentucky,KY,Muhlenberg,6447.0,John McCain,republican,12889,KY
3280,21179.0,2008,Kentucky,KY,Nelson,10139.0,John McCain,republican,18146,KY
3283,21181.0,2008,Kentucky,KY,Nicholas,1634.0,John McCain,republican,2970,KY
3286,21183.0,2008,Kentucky,KY,Ohio,5687.0,John McCain,republican,9938,KY
3289,21185.0,2008,Kentucky,KY,Oldham,18997.0,John McCain,republican,29316,KY
3292,21187.0,2008,Kentucky,KY,Owen,2969.0,John McCain,republican,4751,KY
3295,21189.0,2008,Kentucky,KY,Owsley,1279.0,John McCain,republican,1686,KY
3298,21191.0,2008,Kentucky,KY,Pendleton,3676.0,John McCain,republican,5802,KY
3301,21193.0,2008,Kentucky,KY,Perry,6762.0,John McCain,republican,10375,KY
3304,21195.0,2008,Kentucky,KY,Pike,12655.0,John McCain,republican,22643,KY
3307,21197.0,2008,Kentucky,KY,Powell,2837.0,John McCain,republican,4972,KY
3310,21199.0,2008,Kentucky,KY,Pulaski,19862.0,John McCain,republican,25766,KY
3313,21201.0,2008,Kentucky,KY,Robertson,533.0,John McCain,republican,1015,KY
3316,21203.0,2008,Kentucky,KY,Rockcastle,4757.0,John McCain,republican,6274,KY
3318,21205.0,2008,Kentucky,KY,Rowan,4074.0,Barack Obama,democrat,8154,KY
3322,21207.0,2008,Kentucky,KY,Russell,5779.0,John McCain,republican,7475,KY
3325,21209.0,2008,Kentucky,KY,Scott,11782.0,John McCain,republican,19730,KY
3328,21211.0,2008,Kentucky,KY,Shelby,11451.0,John McCain,republican,18540,KY
3331,21213.0,2008,Kentucky,KY,Simpson,4437.0,John McCain,republican,7309,KY
3334,21215.0,2008,Kentucky,KY,Spencer,5378.0,John McCain,republican,8049,KY
3337,21217.0,2008,Kentucky,KY,Taylor,7568.0,John McCain,republican,10860,KY
3340,21219.0,2008,Kentucky,KY,Todd,3336.0,John McCain,republican,4941,KY
3343,21221.0,2008,Kentucky,KY,Trigg,4189.0,John McCain,republican,6527,KY
3346,21223.0,2008,Kentucky,KY,Trimble,2239.0,John McCain,republican,3812,KY
3349,21225.0,2008,Kentucky,KY,Union,3120.0,John McCain,republican,6034,KY
3352,21227.0,2008,Kentucky,KY,Warren,25993.0,John McCain,republican,44145,KY
3355,21229.0,2008,Kentucky,KY,Washington,3305.0,John McCain,republican,5275,KY
3358,21231.0,2008,Kentucky,KY,Wayne,4868.0,John McCain,republican,7196,KY
3361,21233.0,2008,Kentucky,KY,Webster,3037.0,John McCain,republican,5540,KY
3364,21235.0,2008,Kentucky,KY,Whitley,10015.0,John McCain,republican,13704,KY
3366,21237.0,2008,Kentucky,KY,Wolfe,1493.0,Barack Obama,democrat,2968,KY
3370,21239.0,2008,Kentucky,KY,Woodford,7130.0,John McCain,republican,12297,KY
3373,22001.0,2008,Louisiana,LA,Acadia,19228.0,John McCain,republican,26710,LA
3376,22003.0,2008,Louisiana,LA,Allen,6333.0,John McCain,republican,9467,LA
3379,22005.0,2008,Louisiana,LA,Ascension,31239.0,John McCain,republican,46571,LA
3382,22007.0,2008,Louisiana,LA,Assumption,5981.0,John McCain,republican,10960,LA
3385,22009.0,2008,Louisiana,LA,Avoyelles,10236.0,John McCain,republican,16938,LA
3388,22011.0,2008,Louisiana,LA,Beauregard,10718.0,John McCain,republican,14074,LA
3391,22013.0,2008,Louisiana,LA,Bienville,3776.0,John McCain,republican,7430,LA
3394,22015.0,2008,Louisiana,LA,Bossier,32706.0,John McCain,republican,45826,LA
3396,22017.0,2008,Louisiana,LA,Caddo,55220.0,Barack Obama,democrat,108220,LA
3400,22019.0,2008,Louisiana,LA,Calcasieu,50449.0,John McCain,republican,82131,LA
3403,22021.0,2008,Louisiana,LA,Caldwell,3696.0,John McCain,republican,4893,LA
3406,22023.0,2008,Louisiana,LA,Cameron,3089.0,John McCain,republican,3797,LA
3409,22025.0,2008,Louisiana,LA,Catahoula,3486.0,John McCain,republican,5225,LA
3412,22027.0,2008,Louisiana,LA,Claiborne,3750.0,John McCain,republican,6841,LA
3415,22029.0,2008,Louisiana,LA,Concordia,5668.0,John McCain,republican,9527,LA
3418,22031.0,2008,Louisiana,LA,De Soto,6883.0,John McCain,republican,12257,LA
3420,22033.0,2008,Louisiana,LA,East Baton Rouge,99652.0,Barack Obama,democrat,197349,LA
3423,22035.0,2008,Louisiana,LA,East Carroll,2267.0,Barack Obama,democrat,3559,LA
3427,22037.0,2008,Louisiana,LA,East Feliciana,5432.0,John McCain,republican,9947,LA
3430,22039.0,2008,Louisiana,LA,Evangeline,9793.0,John McCain,republican,15976,LA
3433,22041.0,2008,Louisiana,LA,Franklin,6278.0,John McCain,republican,9356,LA
3436,22043.0,2008,Louisiana,LA,Grant,6906.0,John McCain,republican,8557,LA
3439,22045.0,2008,Louisiana,LA,Iberia,20127.0,John McCain,republican,33168,LA
3441,22047.0,2008,Louisiana,LA,Iberville,9023.0,Barack Obama,democrat,16421,LA
3445,22049.0,2008,Louisiana,LA,Jackson,5190.0,John McCain,republican,7736,LA
3448,22051.0,2008,Louisiana,LA,Jefferson,113191.0,John McCain,republican,181120,LA
3451,22053.0,2008,Louisiana,LA,Jefferson Davis,9278.0,John McCain,republican,13501,LA
3454,22055.0,2008,Louisiana,LA,Lafayette,62055.0,John McCain,republican,95642,LA
3457,22057.0,2008,Louisiana,LA,Lafourche,27089.0,John McCain,republican,37893,LA
3460,22059.0,2008,Louisiana,LA,La Salle,5602.0,John McCain,republican,6553,LA
3463,22061.0,2008,Louisiana,LA,Lincoln,10676.0,John McCain,republican,19150,LA
3466,22063.0,2008,Louisiana,LA,Livingston,43269.0,John McCain,republican,50892,LA
3468,22065.0,2008,Louisiana,LA,Madison,3100.0,Barack Obama,democrat,5300,LA
3472,22067.0,2008,Louisiana,LA,Morehouse,7258.0,John McCain,republican,13200,LA
3475,22069.0,2008,Louisiana,LA,Natchitoches,9054.0,John McCain,republican,17067,LA
3477,22071.0,2008,Louisiana,LA,Orleans,116042.0,Barack Obama,democrat,146287,LA
3481,22073.0,2008,Louisiana,LA,Ouachita,41741.0,John McCain,republican,67244,LA
3484,22075.0,2008,Louisiana,LA,Plaquemines,6894.0,John McCain,republican,10449,LA
3487,22077.0,2008,Louisiana,LA,Pointe Coupee,6702.0,John McCain,republican,12435,LA
3490,22079.0,2008,Louisiana,LA,Rapides,36611.0,John McCain,republican,57521,LA
3493,22081.0,2008,Louisiana,LA,Red River,2484.0,John McCain,republican,4629,LA
3496,22083.0,2008,Louisiana,LA,Richland,5751.0,John McCain,republican,9181,LA
3499,22085.0,2008,Louisiana,LA,Sabine,7226.0,John McCain,republican,9652,LA
3502,22087.0,2008,Louisiana,LA,St. Bernard,9642.0,John McCain,republican,13540,LA
3505,22089.0,2008,Louisiana,LA,St. Charles,16457.0,John McCain,republican,25397,LA
3507,22091.0,2008,Louisiana,LA,St. Helena,3567.0,Barack Obama,democrat,6184,LA
3510,22093.0,2008,Louisiana,LA,St. James,6994.0,Barack Obama,democrat,12564,LA
3513,22095.0,2008,Louisiana,LA,St. John the Baptist,12424.0,Barack Obama,democrat,21656,LA
3517,22097.0,2008,Louisiana,LA,St. Landry,21650.0,John McCain,republican,42493,LA
3520,22099.0,2008,Louisiana,LA,St. Martin,14443.0,John McCain,republican,24252,LA
3523,22101.0,2008,Louisiana,LA,St. Mary,13183.0,John McCain,republican,22903,LA
3526,22103.0,2008,Louisiana,LA,St. Tammany,83047.0,John McCain,republican,109503,LA
3529,22105.0,2008,Louisiana,LA,Tangipahoa,31434.0,John McCain,republican,48602,LA
3531,22107.0,2008,Louisiana,LA,Tensas,1646.0,Barack Obama,democrat,3040,LA
3535,22109.0,2008,Louisiana,LA,Terrebonne,28208.0,John McCain,republican,40692,LA
3538,22111.0,2008,Louisiana,LA,Union,7619.0,John McCain,republican,10868,LA
3541,22113.0,2008,Louisiana,LA,Vermilion,18069.0,John McCain,republican,24833,LA
3544,22115.0,2008,Louisiana,LA,Vernon,11946.0,John McCain,republican,15769,LA
3547,22117.0,2008,Louisiana,LA,Washington,12215.0,John McCain,republican,18624,LA
3550,22119.0,2008,Louisiana,LA,Webster,11417.0,John McCain,republican,18270,LA
3553,22121.0,2008,Louisiana,LA,West Baton Rouge,6654.0,John McCain,republican,11866,LA
3556,22123.0,2008,Louisiana,LA,West Carroll,4045.0,John McCain,republican,4987,LA
3559,22125.0,2008,Louisiana,LA,West Feliciana,3149.0,John McCain,republican,5618,LA
3562,22127.0,2008,Louisiana,LA,Winn,4632.0,John McCain,republican,6772,LA
3564,23001.0,2008,Maine,ME,Androscoggin,31017.0,Barack Obama,democrat,54850,ME
3567,23003.0,2008,Maine,ME,Aroostook,19345.0,Barack Obama,democrat,35994,ME
3570,23005.0,2008,Maine,ME,Cumberland,105218.0,Barack Obama,democrat,164151,ME
3573,23007.0,2008,Maine,ME,Franklin,10113.0,Barack Obama,democrat,17178,ME
3576,23009.0,2008,Maine,ME,Hancock,18895.0,Barack Obama,democrat,32165,ME
3579,23011.0,2008,Maine,ME,Kennebec,37238.0,Barack Obama,democrat,65986,ME
3582,23013.0,2008,Maine,ME,Knox,13728.0,Barack Obama,democrat,22980,ME
